FactShippingPK,dateFK,productFK,customerFK,documentFK,quantity,productPrice,total,deliveryPrice,startDate,endDate,flag
761,20250403,2431,2428,2492,5.0,0,0,0,2026-04-21 19:46:18.746,,y
762,20250315,2441,2428,2493,38.0,0,0,0,2026-04-21 19:46:18.746,,y
763,20250324,2441,2429,2494,23.0,0,0,0,2026-04-21 19:46:18.746,,y
764,20250314,2441,2646,2495,97.0,0,0,0,2026-04-21 19:46:18.746,,y
765,20250315,2441,2431,2496,13.0,0,0,0,2026-04-21 19:46:18.746,,y
766,20250402,2441,2432,2497,7.0,0,0,0,2026-04-21 19:46:18.746,,y
767,20250402,2441,2433,2504,3.0,0,0,0,2026-04-21 19:46:18.746,,y
768,20250402,2441,2434,2513,4.0,0,0,0,2026-04-21 19:46:18.746,,y
769,20250402,2441,2435,2509,4.0,0,0,0,2026-04-21 19:46:18.747,,y
770,20250402,2441,2436,2509,7.0,0,0,0,2026-04-21 19:46:18.747,,y
771,20250402,2441,2437,2509,32.0,0,0,0,2026-04-21 19:46:18.747,,y
772,20241210,2625,2685,2503,432.0,0,0,0,2026-04-21 19:46:18.747,,y
773,20251118,2443,2696,2504,1500.0,0,0,0,2026-04-21 19:46:18.747,,y
774,20251212,2586,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.747,,y
775,20251212,2587,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.747,,y
776,20251212,2588,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.747,,y
777,20251212,2589,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.747,,y
778,20251212,2590,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.747,,y
779,20251215,2621,244,2512,450.0,0,0,0,2026-04-21 19:46:18.747,,y
780,20251215,2622,244,2512,450.0,0,0,0,2026-04-21 19:46:18.747,,y
781,20251215,2623,244,2512,450.0,0,0,0,2026-04-21 19:46:18.747,,y
782,20251210,2613,2700,2513,10.0,0,0,0,2026-04-21 19:46:18.747,,y
783,20251216,2531,244,2515,20.0,0,0,0,2026-04-21 19:46:18.747,,y
784,20251212,2590,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.747,,y
785,20251216,2532,244,2515,20.0,0,0,0,2026-04-21 19:46:18.747,,y
786,20250311,2441,2646,2467,60.0,0,0,0,2026-04-21 19:46:18.748,,y
787,20250317,2441,2646,2468,26.0,0,0,0,2026-04-21 19:46:18.748,,y
788,20250321,2441,2646,2469,50.0,0,0,0,2026-04-21 19:46:18.748,,y
789,20250326,2441,2646,2470,40.0,0,0,0,2026-04-21 19:46:18.748,,y
790,20250403,2441,2646,2472,72.0,0,0,0,2026-04-21 19:46:18.748,,y
791,20250403,2431,2646,2472,3.0,0,0,0,2026-04-21 19:46:18.748,,y
792,20250415,2441,2646,2474,19.0,0,0,0,2026-04-21 19:46:18.748,,y
793,20250415,2431,2646,2474,3.0,0,0,0,2026-04-21 19:46:18.748,,y
794,20250328,2441,2410,2475,47.0,0,0,0,2026-04-21 19:46:18.748,,y
795,20250326,2441,2411,2476,16.0,0,0,0,2026-04-21 19:46:18.748,,y
796,20250328,2441,2412,2477,4.0,0,0,0,2026-04-21 19:46:18.748,,y
797,20250325,2441,2413,2478,39.0,0,0,0,2026-04-21 19:46:18.748,,y
798,20250324,2441,2414,2479,1.0,0,0,0,2026-04-21 19:46:18.748,,y
799,20250324,2441,2415,2480,3.0,0,0,0,2026-04-21 19:46:18.748,,y
800,20250315,2441,2416,2481,13.0,0,0,0,2026-04-21 19:46:18.748,,y
801,20250312,2441,2417,2482,8.0,0,0,0,2026-04-21 19:46:18.748,,y
802,20250312,2441,2418,2483,8.0,0,0,0,2026-04-21 19:46:18.748,,y
803,20250312,2441,2419,2484,15.0,0,0,0,2026-04-21 19:46:18.748,,y
804,20250328,2441,2420,2485,29.0,0,0,0,2026-04-21 19:46:18.748,,y
805,20250328,2441,2421,2486,32.0,0,0,0,2026-04-21 19:46:18.748,,y
806,20250328,2441,2422,2487,36.0,0,0,0,2026-04-21 19:46:18.748,,y
807,20250327,2441,2423,2488,7.0,0,0,0,2026-04-21 19:46:18.749,,y
808,20250324,2441,2424,2489,24.0,0,0,0,2026-04-21 19:46:18.749,,y
809,20250326,2441,2425,2490,13.0,0,0,0,2026-04-21 19:46:18.749,,y
810,20250403,2441,2428,2492,3.0,0,0,0,2026-04-21 19:46:18.749,,y
811,20250403,2431,2428,2492,5.0,0,0,0,2026-04-21 19:46:18.749,,y
812,20250315,2441,2428,2493,38.0,0,0,0,2026-04-21 19:46:18.749,,y
813,20250324,2441,2429,2494,23.0,0,0,0,2026-04-21 19:46:18.749,,y
814,20250314,2441,2646,2495,97.0,0,0,0,2026-04-21 19:46:18.749,,y
815,20250315,2441,2431,2496,13.0,0,0,0,2026-04-21 19:46:18.749,,y
816,20250402,2441,2432,2497,7.0,0,0,0,2026-04-21 19:46:18.749,,y
817,20250402,2441,2433,2504,3.0,0,0,0,2026-04-21 19:46:18.749,,y
818,20250402,2441,2434,2513,4.0,0,0,0,2026-04-21 19:46:18.749,,y
819,20250402,2441,2435,2509,4.0,0,0,0,2026-04-21 19:46:18.749,,y
820,20250402,2441,2436,2509,7.0,0,0,0,2026-04-21 19:46:18.749,,y
821,20250402,2441,2437,2509,32.0,0,0,0,2026-04-21 19:46:18.749,,y
822,20241210,2625,2685,2503,432.0,0,0,0,2026-04-21 19:46:18.749,,y
823,20251118,2443,2696,2504,1500.0,0,0,0,2026-04-21 19:46:18.749,,y
